,name,titles,gross_max,gross_min,gross_mean,rating_max,rating_min,rating_mean
3657,John Lee Hancock,"The Blind Side, The Founder, The Highwaymen, Saving Mr. Banks, Mr. Harrigan's Phone, The Rookie, The Little Things, The Alamo",309231694.0,24121245.0,98096194.5,76.0,60.0,68.0
3658,Amos Poe,Alphabet City,7035585.0,7035585.0,7035585.0,51.0,51.0,51.0
3659,Pete Gleeson,Hotel Coolgardie,69057.0,69057.0,69057.0,68.0,68.0,68.0
3660,Jon Avnet,"Fried Green Tomatoes, Righteous Kill",119418501.0,79498846.0,99458673.5,77.0,60.0,68.5
3661,Chris Riedell,A Nice Girl Like You,771222.0,771222.0,771222.0,51.0,51.0,51.0
3662,Mamoru Hosoda,"Belle, Wolf Children",64666502.0,54999779.0,59833140.5,81.0,71.0,76.0
3663,James Frawley,The Muppet Movie,65810475.0,65810475.0,65810475.0,76.0,76.0,76.0
3664,Lance Young,Bliss,294064.0,294064.0,294064.0,60.0,60.0,60.0
3665,Neeraj Ghaywan,Masaan,651748.0,651748.0,651748.0,81.0,81.0,81.0
3666,Jean-Pierre Jeunet,"Amélie, Alien: Resurrection, Delicatessen, The City of Lost Children, A Very Long Engagement, The Young and Prodigious T.S. Spivet",174282364.0,1781750.0,69693769.66666667,83.0,62.0,73.5
3667,Peter Spierig,"Predestination, Jigsaw, Daybreakers, Winchester",102952888.0,4942449.0,50833028.25,74.0,54.0,62.25
3668,D.W. Griffith,The Birth of a Nation,,,,62.0,62.0,62.0
3669,Joe Chappelle,Halloween: The Curse of Michael Myers,15116634.0,15116634.0,15116634.0,47.0,47.0,47.0
3670,Larry Cohen,The Stuff,,,,59.0,59.0,59.0
3671,Riley Keough,War Pony,252064.0,252064.0,252064.0,69.0,69.0,69.0
3672,David Steiman,Santa's Slay,6982.0,6982.0,6982.0,53.0,53.0,53.0
3673,Andrew Lau,"Infernal Affairs, Initial D",10793051.0,8836958.0,9815004.5,80.0,63.0,71.5
3674,Shekhar Kapur,"What's Love Got to Do with It?, Elizabeth: The Golden Age, Elizabeth",82150642.0,11108409.0,56347269.666666664,74.0,63.0,68.33333333333333
3675,Kevin Tenney,Night of the Demons,3109904.0,3109904.0,3109904.0,61.0,61.0,61.0
3676,Steven Knight,"Locke, Serenity, Redemption",14454622.0,5090608.0,10738779.666666666,71.0,54.0,62.333333333333336
3677,Jeff Baena,"Spin Me Round, Horse Girl, The Little Hours, Life After Beth",1647175.0,274717.0,960946.0,60.0,52.0,56.5
3678,Mike Hodges,"Flash Gordon, Get Carter, Damien: Omen II, Croupier",27176821.0,60404.0,15219037.0,73.0,62.0,67.5
3679,Aanand L. Rai,Zero,18412196.0,18412196.0,18412196.0,52.0,52.0,52.0
3680,René Clair,The Ghost Goes West,,,,67.0,67.0,67.0
3681,Martin Bourboulon,"The Three Musketeers - Part I: D'Artagnan, The Three Musketeers: Milady, Eiffel",31454237.0,13649605.0,22551921.0,74.0,62.0,67.66666666666667
3682,Holly Goldberg Sloan,The Big Green,17736619.0,17736619.0,17736619.0,55.0,55.0,55.0
3683,Tony Bill,"My Bodyguard, Flyboys, Untamed Heart",22482952.0,17858059.0,19746605.666666668,71.0,65.0,68.0
3684,Meko Winbush,Gray Matter,,,,49.0,49.0,49.0
3685,Alain Desrochers,Security,776522.0,776522.0,776522.0,57.0,57.0,57.0
3686,Tanel Toom,Last Sentinel,143704.0,143704.0,143704.0,50.0,50.0,50.0
3687,Krzysztof Kieslowski,"Three Colors: Blue, Three Colors: Red, The Double Life of Véronique",3634446.0,1503943.0,2438109.3333333335,81.0,77.0,79.0
3688,Janicza Bravo,Zola,4998097.0,4998097.0,4998097.0,65.0,65.0,65.0
3689,Julian Farino,The Union,,,,,,
3690,Jamie Babbit,"But I'm a Cheerleader, The Quiet, Breaking the Girls",2595216.0,381420.0,1488318.0,68.0,50.0,59.666666666666664
3691,Lone Scherfig,"One Day, An Education, The Riot Club",59389433.0,3517925.0,29668070.0,73.0,60.0,67.66666666666667
3692,Madonna,W.E.,2042203.0,2042203.0,2042203.0,62.0,62.0,62.0
3693,Sean Charmatz,Orion and the Dark,,,,,,
3694,Vincent McEveety,The Watcher in the Woods,5000000.0,5000000.0,5000000.0,61.0,61.0,61.0
3695,Meghna Gulzar,Sam Bahadur,,,,84.0,84.0,84.0
3696,Angela Torma,Bye Bye Barry,,,,80.0,80.0,80.0
3697,Guy Nattiv,"Golda, Skin",5821939.0,135562.0,2978750.5,68.0,59.0,63.5
3698,Phil Johnston,Ralph Breaks the Internet,529323962.0,529323962.0,529323962.0,70.0,70.0,70.0
3699,Saeed Roustayi,Leila's Brothers,840512.0,840512.0,840512.0,79.0,79.0,79.0
3700,Dean DeBlois,"How to Train Your Dragon, Lilo & Stitch, How to Train Your Dragon: The Hidden World, How to Train Your Dragon 2, How to Train Your Dragon",621537519.0,273144151.0,478535433.25,81.0,73.0,76.5
3701,Robert Iscove,"She's All That, Boys and Girls",103166989.0,25850615.0,64508802.0,59.0,54.0,56.5
3702,Pavel Ruminov,Love Machine,,,,39.0,39.0,39.0
3703,I. Ahmed,Iraivan,52884.0,52884.0,52884.0,46.0,46.0,46.0
3704,Cecil B. DeMille,"The Ten Commandments, Samson and Delilah, The Greatest Show on Earth",65500000.0,36000000.0,50750000.0,79.0,65.0,70.66666666666667
3705,Paul Thomas Anderson,"The Master, Magnolia, Phantom Thread, Inherent Vice, Punch-Drunk Love, There Will Be Blood, Boogie Nights, Hard Eight, Licorice Pizza",76182388.0,222559.0,35303267.222222224,82.0,66.0,74.11111111111111
3706,Gloria Katz,Messiah of Evil,,,,64.0,64.0,64.0
3707,Cory Morrison,Glisten and the Merry Mission,,,,69.0,69.0,69.0
3708,Uberto Pasolini,Nowhere Special,716280.0,716280.0,716280.0,74.0,74.0,74.0
3709,William Friedkin,"The Caine Mutiny Court-Martial, The French Connection, Killer Joe, To Live and Die in L.A., Sorcerer, Cruising, The Exorcist, The Hunted, Bug, Jade, Rules of Engagement",441306145.0,7512.0,67051242.9,81.0,53.0,68.0
3710,Bertrand Bonello,"The Beast, House of Tolerance",1389920.0,1389920.0,1389920.0,67.0,65.0,66.0
3711,Jared Cohn,"Vendetta, Bound, Swim",175173.0,175173.0,175173.0,37.0,28.0,33.0
3712,Douglas Aarniokoski,Nurse,706617.0,706617.0,706617.0,45.0,45.0,45.0
3713,Miguel Arteta,"Yes Day, The Good Girl, Duck Butter, Alexander and the Terrible, Horrible, No Good, Very Bad Day, Youth in Revolt",100654149.0,6877.0,34293270.75,64.0,53.0,60.0
3714,Mac Alejandre,"Selina's Gold, They Are Mine",,,,62.0,62.0,62.0
3715,Alejandro Landes,Monos,1929915.0,1929915.0,1929915.0,68.0,68.0,68.0
3716,Kevin Rodney Sullivan,Guess Who,103121466.0,103121466.0,103121466.0,59.0,59.0,59.0
3717,Henry Hathaway,"True Grit, Airport, How the West Was Won, Prince Valiant, Niagara",100489151.0,3373.0,25211417.75,74.0,62.0,68.4
3718,Robert Altman,"M*A*S*H, Gosford Park, Popeye, The Player, Short Cuts, The Long Goodbye, Nashville, McCabe & Mrs. Miller",87754044.0,21619.0,32129824.5,77.0,53.0,72.25
3719,Nigel Cole,Saving Grace,28741330.0,28741330.0,28741330.0,69.0,69.0,69.0
3720,Gil Kenan,"A Boy Called Christmas, Ghostbusters: Frozen Empire, Monster House, City of Ember, Poltergeist",141861243.0,3704685.0,64733401.5,67.0,49.0,61.5
3721,Ntiarna Xavier Knight,Darker Shades of Summer,,,,31.0,31.0,31.0
3722,Víctor Erice,Close Your Eyes,647290.0,647290.0,647290.0,76.0,76.0,76.0
3723,Darren Lynn Bousman,"Saw II, Saw III, Spiral, Saw IV, Repo! The Genetic Opera, The Cello",164874275.0,5314.0,82131295.5,68.0,52.0,61.833333333333336
3724,Anne Fontaine,"Adore, Nathalie...",5254422.0,1575749.0,3415085.5,63.0,62.0,62.5
3725,Sergei Parajanov,The Color of Pomegranates,,,,76.0,76.0,76.0
3726,Keenen Ivory Wayans,"White Chicks, Scary Movie 2, Little Man, Scary Movie, I'm Gonna Git You Sucka",278019771.0,13030057.0,129874940.2,66.0,45.0,57.0
3727,Matthew Robinson,The Invention of Lying,32406507.0,32406507.0,32406507.0,63.0,63.0,63.0
3728,Dan Bradley,Red Dawn,50950296.0,50950296.0,50950296.0,53.0,53.0,53.0
3729,P.J. Hogan,"My Best Friend's Wedding, Peter Pan, Muriel's Wedding, Confessions of a Shopaholic",299288605.0,15485598.0,136285825.75,72.0,58.0,65.25
3730,Loren Bouchard,The Bob's Burgers Movie,34148750.0,34148750.0,34148750.0,70.0,70.0,70.0
3731,Eduard Abalov,Ivan's Childhood,86215.0,86215.0,86215.0,80.0,80.0,80.0
3732,Claude Chabrol,La Cérémonie,873196.0,873196.0,873196.0,75.0,75.0,75.0
3733,Sarah Polley,"Women Talking, Take This Waltz",9274194.0,4965950.0,7120072.0,69.0,65.0,67.0
3734,Ari Sandel,"The DUFF, When We First Met, Goosebumps 2: Haunted Halloween",93320380.0,43709744.0,68515062.0,64.0,56.0,61.333333333333336
3735,Gary Dauberman,Annabelle Comes Home,231252591.0,231252591.0,231252591.0,59.0,59.0,59.0
3736,Edgar Wright,"Scott Pilgrim vs. the World, Hot Fuzz, Shaun of the Dead, The World's End, Last Night in Soho, Baby Driver",226945087.0,22957625.0,77800336.5,79.0,69.0,74.5
3737,Jonathan Goldstein,"Dungeons & Dragons: Honor Among Thieves, Vacation, Game Night",208177026.0,107228221.0,144391159.0,73.0,61.0,67.66666666666667
3738,James Foley,"Fifty Shades Freed, Fifty Shades Darker, Fear, Glengarry Glen Ross, Perfect Stranger, At Close Range",381545846.0,2347000.0,143494701.5,77.0,45.0,59.333333333333336
3739,Jon Knautz,Girl House,,,,55.0,55.0,55.0
3740,Joachim Back,Corner Office,10456.0,10456.0,10456.0,60.0,60.0,60.0
3741,William Keighley,"The Adventures of Robin Hood, The Man Who Came to Dinner",,,,79.0,75.0,77.0
3742,Mary Elizabeth McGlynn,Cowboy Bebop: The Movie,3007903.0,3007903.0,3007903.0,78.0,78.0,78.0
3743,Fred Wolf,"The House Bunny, Strange Wilderness",70439696.0,6964734.0,38702215.0,55.0,52.0,53.5
3744,Doug Liman,"The Bourne Identity, Swingers, Jumper, Chaos Walking, Go, The Wall, American Made, The Instigators, Mr. & Mrs. Smith, Edge of Tomorrow, Live Die Repeat and Repeat, Fair Game",487287646.0,4477141.0,152166070.0,79.0,57.0,68.5
3745,April Mullen,"Simulant, Below Her Mouth, Wander",237109.0,4609.0,91797.0,55.0,49.0,52.0
3746,Mathieu Turi,"Meander, Hostile, The Deep Dark",675001.0,212746.0,424391.6666666667,61.0,54.0,56.333333333333336
3747,Bishal Dutta,It Lives Inside,6483505.0,6483505.0,6483505.0,52.0,52.0,52.0
3748,Paul Flaherty,Who's Harry Crumb?,10982364.0,10982364.0,10982364.0,59.0,59.0,59.0
3749,Steve Bendelack,Mr. Bean's Holiday,232225908.0,232225908.0,232225908.0,64.0,64.0,64.0
3750,Chazz Palminteri,Noel,2280924.0,2280924.0,2280924.0,61.0,61.0,61.0
3751,Eric Demeusy,Proximity,,,,48.0,48.0,48.0
3752,Jim Henson,"Labyrinth, The Dark Crystal",41631350.0,14245868.0,27938609.0,73.0,71.0,72.0
3753,Harry Macqueen,Supernova,3415787.0,3415787.0,3415787.0,69.0,69.0,69.0
3754,Rachel Lee Goldenberg,"Unpregnant, Valley Girl",7671.0,7671.0,7671.0,65.0,55.0,60.0
3755,Sean McNamara,"The King's Daughter, Vindicta, Soul Surfer, Reagan, Dangerous Game: The Legacy Murders, Bratz",47121159.0,2231447.0,25121919.666666668,70.0,31.0,48.2
3756,LP,Desperados,,,,52.0,52.0,52.0
3757,Waymon Boone,Sunrise in Heaven,,,,57.0,57.0,57.0
3758,Rhys Frake-Waterfield,"Winnie-The-Pooh: Blood and Honey 2, Winnie the Pooh: Blood and Honey",4941200.0,4941200.0,4941200.0,29.0,29.0,29.0
3759,Screaming Mad George,The Guyver,,,,49.0,49.0,49.0
3760,Darren Grant,Diary of a Mad Black Woman,50652203.0,50652203.0,50652203.0,57.0,57.0,57.0
3761,Shin'ichirô Watanabe,Cowboy Bebop: The Movie,3007903.0,3007903.0,3007903.0,78.0,78.0,78.0
3762,Otto Preminger,"Carmen Jones, Laura, Anatomy of a Murder, Exodus, In Harm's Way",12634.0,151.0,4326.333333333333,80.0,67.0,73.4
3763,Robert Ben Garant,Balls of Fury,41739766.0,41739766.0,41739766.0,53.0,53.0,53.0
3764,Augustine Frizzell,"The Last Letter from Your Lover, Never Goin' Back",1451974.0,61271.0,756622.5,67.0,60.0,63.5
3765,James Marsh,"The Theory of Everything, King of Thieves, The Mercy, Dance First",123726688.0,112337.0,34973250.5,77.0,55.0,65.25
3766,Johannes Roberts,"Resident Evil: Welcome to Raccoon City, 47 Meters Down, The Strangers: Prey at Night, 47 Meters Down: Uncaged",62198461.0,31039126.0,45683766.25,56.0,50.0,52.5
3767,Olivia Newman,Where the Crawdads Sing,144353965.0,144353965.0,144353965.0,72.0,72.0,72.0
3768,Jim McBride,"Breathless, Great Balls of Fire!, The Big Easy",19910002.0,13741060.0,17112123.0,65.0,59.0,62.333333333333336
3769,Alejandro Amenábar,"The Others, Open Your Eyes, Agora, The Sea Inside, Regression, Thesis",210002852.0,14227.0,51875851.666666664,80.0,56.0,72.33333333333333
3770,Sian Heder,CODA,1905058.0,1905058.0,1905058.0,80.0,80.0,80.0
3771,Lorcan Finnegan,"Vivarium, Nocebo, The Surfer",487625.0,142918.0,315271.5,59.0,58.0,58.5
3772,Louisa Warren,Dirty Work,,,,33.0,33.0,33.0
3773,Jonathan Dayton,"Little Miss Sunshine, Battle of the Sexes, Ruby Sparks",101058954.0,9368803.0,43008788.0,78.0,67.0,72.33333333333333
3774,Andrew Bergman,"Striptease, It Could Happen to You",113309743.0,37939757.0,75624750.0,64.0,45.0,54.5
3775,Michael Schwartz,The Peanut Butter Falcon,133031473.0,133031473.0,133031473.0,76.0,76.0,76.0
3776,Gareth Edwards,"The Creator, Monsters, Godzilla, Rogue One: A Star Wars Story",1058682142.0,5060438.0,423224919.25,78.0,64.0,68.75
3777,Scott Wiper,The Condemned,8642858.0,8642858.0,8642858.0,60.0,60.0,60.0
3778,Ludwig Berger,The Thief of Bagdad,,,,74.0,74.0,74.0
3779,Will Finn,Home on the Range,145358062.0,145358062.0,145358062.0,54.0,54.0,54.0
3780,Hal Needham,"The Cannonball Run, Smokey and the Bandit, Rad, Cannonball Run II, The Villain",126737428.0,2015882.0,57252740.5,70.0,50.0,60.4
3781,Adam MacDonald,Backcountry,13848.0,13848.0,13848.0,60.0,60.0,60.0
3782,Peter Markle,"Hot Dog... The Movie, Wagons East, Youngblood",20307325.0,4412297.0,13389335.333333334,62.0,48.0,53.333333333333336
3783,Frank Henenlotter,"Frankenhooker, Basket Case, Brain Damage",205068.0,205068.0,205068.0,65.0,61.0,62.666666666666664
3784,Peter Hedges,"Pieces of April, Ben Is Back, Dan in Real Life",68474305.0,3282321.0,27296943.333333332,70.0,67.0,68.33333333333333
3785,Jacques Demy,The Umbrellas of Cherbourg,97485.0,97485.0,97485.0,78.0,78.0,78.0
3786,Avinash Arun,Three of Us,,,,82.0,82.0,82.0
3787,Kristoffer Nyholm,The Vanishing,1202522.0,1202522.0,1202522.0,59.0,59.0,59.0
3788,Liam O'Donnell,"Skylines, Beyond Skyline",992181.0,170581.0,581381.0,53.0,48.0,50.5
3789,Carl Theodor Dreyer,The Passion of Joan of Arc,21877.0,21877.0,21877.0,81.0,81.0,81.0
3790,Gene Saks,"The Odd Couple, Cactus Flower, Barefoot in the Park",44527234.0,44527234.0,44527234.0,76.0,70.0,72.66666666666667
3791,Clyde Bruckman,The General,,,,81.0,81.0,81.0
3792,Mike P. Nelson,Wrong Turn,4829926.0,4829926.0,4829926.0,55.0,55.0,55.0
3793,Damien Chazelle,"Whiplash, First Man, Babylon, La La Land",471990294.0,49441842.0,172624202.25,85.0,71.0,77.25
3794,Peter MacDonald,"Rambo III, The NeverEnding Story III",189015611.0,189015611.0,189015611.0,58.0,32.0,45.0
3795,Jong-Yeol Baek,Believer 2,,,,56.0,56.0,56.0
3796,Christopher Cain,"Young Guns, The Next Karate Kid",45661556.0,15876353.0,30768954.5,68.0,45.0,56.5
3797,Nikolaj Arcel,"The Promised Land, The Dark Tower, A Royal Affair",113231078.0,14758997.0,63995037.5,78.0,56.0,69.66666666666667
3798,Sean Ellis,"The Cursed, Anthropoid, Cashback",5079219.0,2294291.0,3987299.6666666665,72.0,62.0,68.33333333333333
3799,Stuart McDonald,"Choose Love, A Perfect Pairing",,,,61.0,50.0,55.5
3800,Scott Walker,"The Tank, The Frozen Ground",5617460.0,86378.0,2851919.0,64.0,46.0,55.0
3801,Ian Nelms,Fatman,1651413.0,1651413.0,1651413.0,59.0,59.0,59.0
3802,Robert Pulcini,"Things Heard & Seen, The Nanny Diaries, American Splendor",47817020.0,7986084.0,27901552.0,74.0,53.0,63.0
3803,Alec Berg,EuroTrip,22605153.0,22605153.0,22605153.0,66.0,66.0,66.0
3804,Mike Flanagan,"The Life of Chuck, Hush, Oculus, Doctor Sleep, Gerald's Game, Ouija: Origin of Evil, Before I Wake, Absentia",81705746.0,8555.0,40504210.0,73.0,58.0,64.42857142857143
3805,Michael Almereyda,Tesla,459051.0,459051.0,459051.0,51.0,51.0,51.0
3806,Danny Steinmann,Friday the 13th: A New Beginning,21930418.0,21930418.0,21930418.0,47.0,47.0,47.0
3807,Michael B. Jordan,Creed III,275248615.0,275248615.0,275248615.0,68.0,68.0,68.0
3808,Clint Eastwood,"American Sniper, Gran Torino, Juror #2, Mystic River, Pale Rider, The Outlaw Josey Wales, Million Dollar Baby, Sully, Dirty Harry, Cry Macho, The Mule, Heartbreak Ridge, Richard Jewell, High Plains Drifter, The Bridges of Madison County, Changeling, Absolute Power, Letters from Iwo Jima, Invictus, A Perfect World, Space Cowboys, J. Edgar, Midnight in the Garden of Good and Evil, Hereafter, The Eiger Sanction, Sudden Impact, The Rookie, Play Misty for Me, Unforgiven, Firefox, Jersey Boys, The Gauntlet",547659020.0,10600000.0,105484876.5483871,82.0,57.0,70.93548387096774
3809,Marina Khan,Teri Meri Kahaniyaan,53957.0,53957.0,53957.0,70.0,70.0,70.0
3810,Marcus Raboy,Friday After Next,33526835.0,33526835.0,33526835.0,58.0,58.0,58.0
3811,Ethan Maniquis,Machete,45491656.0,45491656.0,45491656.0,66.0,66.0,66.0
3812,Aaron Seltzer,"The Starving Games, Superfast!, Epic Movie, Meet the Spartans, Disaster Movie, Vampires Suck, Date Movie",87238158.0,2075731.0,54318787.71428572,41.0,19.0,29.428571428571427
3813,Nicole Holofcener,"You Hurt My Feelings, Enough Said",25288872.0,5698637.0,15493754.5,70.0,66.0,68.0
3814,Gustav Machatý,Ecstasy,,,,66.0,66.0,66.0
3815,Quentin Dupieux,Rubber,101729.0,101729.0,101729.0,57.0,57.0,57.0
3816,Nisha Ganatra,The High Note,2217874.0,2217874.0,2217874.0,64.0,64.0,64.0
3817,Nathaniel Martello-White,The Strays,,,,48.0,48.0,48.0
3818,Kendra White,Summer Snow,,,,61.0,61.0,61.0
3819,Mariano Cohn,Official Competition,4732405.0,4732405.0,4732405.0,70.0,70.0,70.0
3820,Kevin Smith,"Dogma, Zack and Miri Make a Porno, Clerks, Clerks III, Jay and Silent Bob Strike Back, Mallrats, Chasing Amy, Jay and Silent Bob Reboot, Clerks II, Jersey Girl, Tusk, Cop Out, Yoga Hosers",55611001.0,36585.0,19593415.230769232,77.0,42.0,63.69230769230769
3821,Marc Abraham,I Saw the Light,1767963.0,1767963.0,1767963.0,58.0,58.0,58.0
3822,Benjamin Stoloff,Don't Turn 'em Loose,,,,63.0,63.0,63.0
3823,Matthijs van Heijningen Jr.,"The Forgotten Battle, The Thing",31505287.0,6000546.0,18752916.5,71.0,62.0,66.5
3824,Andy Nyman,Ghost Stories,4131358.0,4131358.0,4131358.0,64.0,64.0,64.0
3825,Jordan Peele,"Us, Get Out, Nope",256067149.0,171235592.0,227682632.66666666,78.0,68.0,71.33333333333333
3826,Per-Olav Sørensen,Royalteen,,,,53.0,53.0,53.0
3827,Phil Karlson,"The Wrecking Crew, Walking Tall, The Silencers",,,,69.0,54.0,60.666666666666664
3828,Sam Liu,Batman: The Killing Joke,4462034.0,4462034.0,4462034.0,64.0,64.0,64.0
3829,Stan Winston,Pumpkinhead,4385516.0,4385516.0,4385516.0,62.0,62.0,62.0
3830,Gregory Jacobs,Magic Mike XXL,122613057.0,122613057.0,122613057.0,56.0,56.0,56.0
3831,Viggo Mortensen,The Dead Don't Hurt,,,,80.0,80.0,80.0
3832,David J. Burke,Edison,4165675.0,4165675.0,4165675.0,53.0,53.0,53.0
3833,Andrew Jacobson,Extreme Movie,54822.0,54822.0,54822.0,37.0,37.0,37.0
3834,Taika Waititi,"Next Goal Wins, Hunt for the Wilderpeople, Boy, Thor: Love and Thunder, Jojo Rabbit, Eagle vs Shark, Thor: Ragnarok, What We Do in the Shadows, Next Goal Wins",855301806.0,1298037.0,225836744.75,79.0,60.0,71.22222222222223
3835,Ruggero Deodato,"Cannibal Holocaust, The Barbarians, Last Cannibal World",800000.0,800000.0,800000.0,59.0,50.0,55.666666666666664
3836,William Dear,"Harry and the Hendersons, Angels in the Outfield, Wild America",50236831.0,7342923.0,35859455.666666664,63.0,61.0,62.0
3837,Richard C. Sarafian,Vanishing Point,12443192.0,12443192.0,12443192.0,72.0,72.0,72.0
3838,Luigi Cozzi,Starcrash,,,,40.0,40.0,40.0
3839,Paul T. Scheuring,The Experiment,716580.0,716580.0,716580.0,64.0,64.0,64.0
3840,Leigh Whannell,"Upgrade, Insidious: Chapter 3, The Invisible Man",144492724.0,16706680.0,91394431.0,75.0,61.0,69.0
3841,Jonathan Frakes,"Star Trek: First Contact, Star Trek: Insurrection, Thunderbirds",146027888.0,28283637.0,95633061.0,76.0,43.0,61.0
3842,Brian Henson,"The Muppet Christmas Carol, Muppet Treasure Island, The Happytime Murders",34327391.0,27506452.0,31702630.666666668,77.0,55.0,67.0
3843,Ng Choon Ping,Femme,,,,77.0,77.0,77.0
3844,Steven Lisberger,Tron,33000525.0,33000525.0,33000525.0,67.0,67.0,67.0
3845,Allan Ungar,Bandit,467005.0,467005.0,467005.0,64.0,64.0,64.0
3846,Tom DeLonge,Monsters of California,,,,47.0,47.0,47.0
3847,Jessy Terrero,Soul Plane,14821824.0,14821824.0,14821824.0,45.0,45.0,45.0
3848,Dan Scanlon,"Monsters University, Onward",743559645.0,141940042.0,442749843.5,74.0,72.0,73.0
3849,Alain Guiraudie,Stranger by the Lake,1156137.0,1156137.0,1156137.0,69.0,69.0,69.0
3850,David F. Sandberg,"Shazam!, Shazam! Fury of the Gods, Annabelle: Creation, Lights Out",367799011.0,133838006.0,239399513.25,70.0,60.0,64.5
3851,Christian Nyby,The Thing from Another World,,,,71.0,71.0,71.0
3852,Eric Tosti,Epic Tails,14487734.0,14487734.0,14487734.0,59.0,59.0,59.0
3853,Vicky Wight,Happiness for Beginners,,,,61.0,61.0,61.0
3854,Masanori Hata,The Adventures of Milo and Otis,13299749.0,13299749.0,13299749.0,69.0,69.0,69.0
3855,Bille August,"Ehrengard: The Art of Seduction, Les Misérables, The House of the Spirits",14096321.0,6265311.0,10180816.0,74.0,58.0,67.0
3856,Russell Mulcahy,"Teen Wolf: The Movie, Resident Evil: Extinction, Highlander, Highlander II: The Quickening, The Shadow",147717833.0,5900712.0,54309580.0,70.0,42.0,58.0
3857,Jessica M. Thompson,The Invitation,38036130.0,38036130.0,38036130.0,53.0,53.0,53.0
3858,Stephan Rick,The Good Neighbor,281643.0,281643.0,281643.0,60.0,60.0,60.0
3859,Craig R. Baxley,"Stone Cold, Dark Angel",9151887.0,4348368.0,6750127.5,61.0,61.0,61.0
3860,Oriol Paulo,"The Invisible Guest, God's Crooked Lines, Mirage, The Body",31191910.0,6183535.0,15870134.75,80.0,71.0,75.25
3861,Mark Dennis,Time Trap,,,,62.0,62.0,62.0
3862,Maryam Keshavarz,The Persian Version,547556.0,547556.0,547556.0,68.0,68.0,68.0
3863,Nick Cheuk,Time Still Turns the Pages,858660.0,858660.0,858660.0,78.0,78.0,78.0
3864,Orson Oblowitz,Showdown at the Grand,,,,53.0,53.0,53.0
3865,Tom MacRae,Everybody's Talking About Jamie,,,,65.0,65.0,65.0
